subj_id,gender,age,language
s002,NA,22,bilingual
s006,nonbinary,21,bilingual
s010,male,23,monolingual
s014,male,22,bilingual
s018,male,21,monolingual
s022,male,20,monolingual
s026,NA,missing,monolingual
s030,male,22,monolingual
s034,male,22,monolingual
s038,female,missing,monolingual
s042,female,18,bilingual
s046,male,24,bilingual
s050,female,23,monolingual
s054,male,21,monolingual
s058,female,21,bilingual
s062,male,21,monolingual
s066,female,missing,bilingual
s070,female,22,monolingual
s074,female,22,monolingual
s078,male,22,monolingual
s082,female,24,monolingual
s086,male,20,monolingual
s090,male,18,monolingual
s094,male,24,monolingual
s098,male,21,monolingual
s102,male,23,bilingual
s106,male,24,monolingual
s110,male,19,monolingual
s114,female,19,bilingual
s118,male,22,monolingual
s122,NA,21,bilingual
s126,female,19,monolingual
s130,male,19,monolingual
s134,NA,22,bilingual
s138,female,21,bilingual
s142,nonbinary,22,bilingual
s146,male,20,bilingual
s150,male,20,monolingual
s154,male,21,monolingual
s158,male,19,monolingual
s162,male,21,bilingual
s166,male,21,monolingual
s170,female,24,monolingual
s174,male,20,monolingual
s178,female,22,monolingual
s182,male,20,monolingual
s186,male,23,bilingual
s190,nonbinary,23,monolingual
s194,male,20,bilingual
s198,female,23,monolingual
s202,female,22,monolingual
s206,male,18,bilingual
s210,female,21,bilingual
s214,male,22,monolingual
s218,male,19,monolingual
s222,male,19,monolingual
s226,male,23,monolingual
s230,male,23,bilingual
s234,male,19,bilingual
s238,male,19,monolingual
s242,male,22,monolingual
s246,male,19,monolingual
s250,female,21,bilingual
s254,female,18,monolingual
s258,male,23,monolingual
s262,NA,21,monolingual
s266,female,21,bilingual
s270,male,19,bilingual
s274,male,21,bilingual
s278,male,20,monolingual
s282,male,25,monolingual
s286,female,21,monolingual
s290,male,23,monolingual
s294,female,20,monolingual
s298,female,22,bilingual
s302,male,19,monolingual
s306,male,22,monolingual
s310,NA,22,monolingual
s314,female,19,bilingual
s318,male,21,bilingual
s322,male,19,monolingual
s326,female,23,bilingual
s330,female,23,monolingual
s334,female,18,bilingual
s338,male,20,monolingual
s342,female,missing,bilingual
s346,female,21,monolingual
s350,female,20,monolingual
s354,male,21,bilingual
s358,female,20,monolingual
s362,female,21,monolingual
