subj_id,gender,age,language
s002,female,21,monolingual
s006,male,22,bilingual
s010,male,21,monolingual
s014,female,22,monolingual
s018,male,23,monolingual
s022,nonbinary,21,monolingual
s026,female,20,monolingual
s030,female,24,monolingual
s034,female,23,monolingual
s038,male,21,monolingual
s042,male,19,monolingual
s046,male,19,monolingual
s050,female,20,monolingual
s054,male,21,bilingual
s058,male,18,monolingual
s062,male,24,monolingual
s066,female,20,monolingual
s070,nonbinary,22,monolingual
s074,male,23,monolingual
s078,nonbinary,18,bilingual
s082,male,19,monolingual
s086,male,21,monolingual
s090,male,20,monolingual
s094,male,21,monolingual
s098,female,21,bilingual
s102,female,24,monolingual
s106,female,20,monolingual
s110,male,19,monolingual
s114,male,20,monolingual
s118,male,20,monolingual
s122,male,24,monolingual
s126,nonbinary,22,monolingual
s130,male,22,monolingual
s134,male,21,bilingual
s138,NA,21,bilingual
s142,female,21,bilingual
s146,female,23,monolingual
s150,male,missing,monolingual
s154,male,missing,monolingual
s158,female,20,monolingual
s162,female,21,bilingual
s166,male,20,bilingual
s170,male,19,monolingual
s174,nonbinary,19,monolingual
s178,male,20,monolingual
s182,male,22,monolingual
s186,male,24,monolingual
s190,male,22,monolingual
s194,female,26,monolingual
s198,male,21,monolingual
s202,female,22,monolingual
s206,female,19,monolingual
s210,female,19,monolingual
s214,male,23,bilingual
s218,female,18,monolingual
s222,NA,20,monolingual
s226,male,25,bilingual
s230,male,22,bilingual
s234,female,26,bilingual
s238,male,20,monolingual
s242,female,19,monolingual
s246,male,21,monolingual
s250,male,21,bilingual
s254,female,22,monolingual
s258,male,20,bilingual
s262,male,21,monolingual
s266,female,22,monolingual
s270,female,22,bilingual
s274,female,21,monolingual
s278,female,missing,monolingual
s282,male,22,monolingual
s286,male,22,monolingual
s290,male,21,monolingual
s294,male,22,bilingual
s298,female,20,monolingual
s302,female,22,bilingual
s306,male,missing,monolingual
s310,male,20,monolingual
s314,male,20,monolingual
s318,nonbinary,18,monolingual
s322,female,23,monolingual
s326,female,20,bilingual
s330,male,23,bilingual
s334,male,20,bilingual
s338,male,20,monolingual
s342,male,22,monolingual
