subj_id,gender,age,language
s001,male,22,bilingual
s005,NA,19,monolingual
s009,nonbinary,missing,bilingual
s013,male,20,monolingual
s017,male,20,monolingual
s021,male,19,monolingual
s025,male,22,bilingual
s029,male,missing,monolingual
s033,nonbinary,20,bilingual
s037,female,22,monolingual
s041,male,19,monolingual
s045,male,22,monolingual
s049,female,22,monolingual
s053,male,24,bilingual
s057,female,22,monolingual
s061,male,20,monolingual
s065,male,19,bilingual
s069,NA,18,bilingual
s073,male,21,bilingual
s077,female,20,monolingual
s081,male,24,bilingual
s085,nonbinary,19,monolingual
s089,male,24,monolingual
s093,male,19,monolingual
s097,male,20,bilingual
s101,male,23,monolingual
s105,male,18,monolingual
s109,male,21,monolingual
s113,NA,23,monolingual
s117,male,20,monolingual
s121,male,21,monolingual
s125,male,21,monolingual
s129,male,18,bilingual
s133,male,22,monolingual
s137,female,20,monolingual
s141,female,23,bilingual
s145,female,22,monolingual
s149,NA,19,bilingual
s153,male,21,monolingual
s157,male,21,bilingual
s161,female,21,bilingual
s165,nonbinary,19,bilingual
s169,nonbinary,20,monolingual
s173,nonbinary,21,monolingual
s177,nonbinary,18,monolingual
s181,nonbinary,23,monolingual
s185,male,22,monolingual
s189,female,19,bilingual
s193,female,21,bilingual
s197,male,22,bilingual
s201,male,22,monolingual
s205,male,22,monolingual
s209,female,19,monolingual
s213,NA,20,bilingual
s217,male,19,monolingual
s221,female,21,monolingual
s225,female,21,monolingual
s229,female,20,monolingual
s233,male,20,monolingual
s237,male,20,bilingual
s241,female,20,monolingual
s245,female,23,monolingual
s249,female,22,bilingual
s253,male,20,monolingual
s257,male,19,monolingual
s261,female,21,bilingual
s265,female,23,monolingual
s269,male,21,monolingual
s273,female,20,monolingual
s277,male,21,monolingual
s281,male,21,monolingual
s285,female,24,monolingual
s289,male,24,monolingual
s293,male,23,monolingual
s297,male,21,bilingual
s301,female,23,monolingual
s305,male,24,monolingual
s309,female,23,monolingual
s313,female,21,monolingual
s317,female,23,monolingual
s321,NA,19,monolingual
s325,male,22,monolingual
s329,female,19,monolingual
s333,female,25,monolingual
s337,female,21,monolingual
s341,male,21,bilingual
