subj_id,gender,age,language
s004,female,23,bilingual
s008,NA,23,monolingual
s012,male,20,bilingual
s016,female,21,monolingual
s020,female,21,monolingual
s024,female,22,monolingual
s028,nonbinary,23,monolingual
s032,male,27,monolingual
s036,female,19,monolingual
s040,NA,24,monolingual
s044,nonbinary,21,monolingual
s048,nonbinary,25,bilingual
s052,male,19,monolingual
s056,female,missing,monolingual
s060,female,19,bilingual
s064,male,22,monolingual
s068,female,20,bilingual
s072,male,25,bilingual
s076,male,21,monolingual
s080,male,23,bilingual
s084,nonbinary,20,monolingual
s088,male,21,monolingual
s092,male,20,monolingual
s096,male,21,monolingual
s100,female,21,monolingual
s104,male,21,monolingual
s108,male,22,bilingual
s112,male,20,monolingual
s116,male,20,bilingual
s120,male,23,monolingual
s124,male,22,bilingual
s128,female,missing,monolingual
s132,female,20,monolingual
s136,female,21,bilingual
s140,female,23,bilingual
s144,female,22,monolingual
s148,male,22,monolingual
s152,male,18,monolingual
s156,female,22,bilingual
s160,male,21,bilingual
s164,nonbinary,20,monolingual
s168,nonbinary,20,monolingual
s172,nonbinary,19,monolingual
s176,nonbinary,20,monolingual
s180,male,missing,monolingual
s184,female,22,monolingual
s188,female,21,monolingual
s192,female,20,bilingual
s196,female,22,monolingual
s200,male,19,monolingual
s204,male,24,bilingual
s208,male,21,monolingual
s212,female,missing,monolingual
s216,male,19,monolingual
s220,male,20,monolingual
s224,NA,22,monolingual
s228,male,20,monolingual
s232,female,21,monolingual
s236,male,19,monolingual
s240,male,20,monolingual
s244,male,21,monolingual
s248,male,22,monolingual
s252,male,22,bilingual
s256,female,19,bilingual
s260,male,20,bilingual
s264,female,19,monolingual
s268,male,24,monolingual
s272,female,missing,monolingual
s276,male,23,monolingual
s280,male,19,monolingual
s284,male,22,monolingual
s288,male,22,monolingual
s292,male,22,monolingual
s296,female,20,monolingual
s300,male,22,monolingual
s304,male,22,monolingual
s308,female,20,monolingual
s312,male,21,monolingual
s316,male,20,bilingual
s320,male,23,monolingual
s324,female,19,monolingual
s328,nonbinary,23,bilingual
