subj_id,gender,age,language
s001,female,26,monolingual
s005,female,23,monolingual
s009,male,24,monolingual
s013,male,21,monolingual
s017,male,23,monolingual
s021,male,19,monolingual
s025,male,18,monolingual
s029,nonbinary,19,monolingual
s033,male,24,bilingual
s037,male,19,bilingual
s041,male,20,monolingual
s045,female,20,monolingual
s049,female,24,monolingual
s053,female,21,monolingual
s057,female,20,bilingual
s061,nonbinary,18,bilingual
s065,male,missing,monolingual
s069,male,23,monolingual
s073,female,20,monolingual
s077,male,missing,monolingual
s081,male,21,monolingual
s085,male,19,monolingual
s089,nonbinary,19,monolingual
s093,male,20,monolingual
s097,male,20,monolingual
s101,male,18,monolingual
s105,male,20,monolingual
s109,nonbinary,21,monolingual
s113,male,19,monolingual
s117,female,19,bilingual
s121,male,20,monolingual
s125,male,22,monolingual
s129,NA,19,bilingual
s133,male,22,bilingual
s137,male,20,monolingual
s141,male,19,monolingual
s145,male,22,monolingual
s149,female,22,monolingual
s153,female,missing,monolingual
s157,male,25,monolingual
s161,male,25,monolingual
s165,male,19,bilingual
s169,male,19,bilingual
s173,male,19,monolingual
s177,female,19,monolingual
s181,female,19,monolingual
s185,male,19,bilingual
s189,female,20,monolingual
s193,male,22,monolingual
s197,male,21,bilingual
s201,female,21,bilingual
s205,female,22,monolingual
s209,NA,23,bilingual
s213,female,24,monolingual
s217,NA,21,bilingual
s221,nonbinary,19,monolingual
s225,male,23,monolingual
s229,male,21,monolingual
s233,female,20,monolingual
s237,female,21,monolingual
s241,NA,22,bilingual
s245,male,24,bilingual
s249,NA,23,monolingual
s253,male,19,monolingual
s257,male,23,monolingual
s261,male,25,bilingual
s265,female,21,monolingual
s269,female,22,bilingual
s273,male,19,monolingual
s277,male,20,monolingual
s281,NA,21,monolingual
s285,female,21,monolingual
s289,male,missing,monolingual
s293,NA,22,monolingual
s297,male,18,bilingual
s301,male,26,monolingual
s305,female,19,monolingual
s309,nonbinary,24,bilingual
s313,nonbinary,20,monolingual
s317,male,22,bilingual
s321,male,18,monolingual
s325,male,24,monolingual
s329,NA,19,bilingual
