subj_id,gender,age,language
s003,male,19,bilingual
s007,female,19,bilingual
s011,female,22,monolingual
s015,male,24,monolingual
s019,male,20,monolingual
s023,female,20,bilingual
s027,male,21,bilingual
s031,male,missing,monolingual
s035,male,24,monolingual
s039,female,27,monolingual
s043,male,23,monolingual
s047,female,24,monolingual
s051,nonbinary,18,monolingual
s055,NA,20,bilingual
s059,male,20,monolingual
s063,male,19,bilingual
s067,male,18,monolingual
s071,nonbinary,21,bilingual
s075,female,21,monolingual
s079,female,21,monolingual
s083,male,22,monolingual
s087,female,21,monolingual
s091,male,24,bilingual
s095,male,20,monolingual
s099,female,26,monolingual
s103,male,21,monolingual
s107,female,22,monolingual
s111,female,23,bilingual
s115,male,22,monolingual
s119,male,23,monolingual
s123,male,20,monolingual
s127,male,21,monolingual
s131,male,22,monolingual
s135,female,22,monolingual
s139,male,18,monolingual
s143,male,20,bilingual
s147,female,19,monolingual
s151,female,21,bilingual
s155,male,19,monolingual
s159,male,21,monolingual
s163,male,19,monolingual
s167,male,21,monolingual
s171,nonbinary,20,bilingual
s175,male,19,monolingual
s179,male,24,monolingual
s183,female,20,monolingual
s187,female,21,monolingual
s191,male,20,monolingual
s195,male,24,monolingual
s199,male,24,monolingual
s203,male,missing,monolingual
s207,male,25,monolingual
s211,male,22,monolingual
s215,female,21,monolingual
s219,male,22,monolingual
s223,male,missing,bilingual
s227,female,20,bilingual
s231,female,21,bilingual
s235,male,21,monolingual
s239,nonbinary,22,bilingual
s243,female,19,monolingual
s247,male,21,monolingual
s251,male,21,bilingual
s255,male,21,monolingual
s259,female,23,monolingual
s263,male,20,monolingual
s267,female,22,bilingual
s271,male,20,monolingual
s275,male,22,bilingual
s279,nonbinary,21,monolingual
s283,male,20,monolingual
s287,male,22,monolingual
s291,female,23,bilingual
s295,male,18,monolingual
s299,male,19,monolingual
s303,male,20,bilingual
s307,female,19,monolingual
s311,male,21,bilingual
s315,male,21,monolingual
s319,male,23,monolingual
s323,male,22,monolingual
s327,male,20,monolingual
