subj_id,gender,age,language
s001,male,18,bilingual
s005,male,22,monolingual
s009,male,26,bilingual
s013,male,20,monolingual
s017,nonbinary,20,monolingual
s021,female,19,monolingual
s025,male,23,monolingual
s029,female,24,bilingual
s033,male,24,monolingual
s037,female,24,monolingual
s041,male,21,monolingual
s045,male,23,monolingual
s049,female,20,monolingual
s053,male,missing,bilingual
s057,female,missing,monolingual
s061,female,20,monolingual
s065,female,21,monolingual
s069,female,20,monolingual
s073,male,24,monolingual
s077,male,21,monolingual
s081,male,20,monolingual
s085,male,19,monolingual
s089,male,22,monolingual
s093,male,19,monolingual
s097,male,22,monolingual
s101,male,23,monolingual
s105,nonbinary,19,monolingual
s109,female,24,monolingual
s113,male,20,monolingual
s117,male,23,monolingual
s121,male,20,monolingual
s125,female,21,bilingual
s129,female,22,monolingual
s133,male,22,monolingual
s137,female,missing,bilingual
s141,male,20,bilingual
s145,male,20,monolingual
s149,female,missing,monolingual
s153,male,20,monolingual
s157,male,19,monolingual
s161,male,21,monolingual
s165,male,24,monolingual
s169,male,21,monolingual
s173,NA,18,bilingual
s177,female,21,monolingual
s181,male,20,monolingual
s185,male,22,monolingual
s189,male,24,bilingual
s193,male,21,monolingual
s197,male,20,monolingual
s201,male,21,bilingual
s205,nonbinary,20,monolingual
s209,male,22,bilingual
s213,male,24,bilingual
s217,male,21,monolingual
s221,male,19,bilingual
s225,nonbinary,21,monolingual
s229,male,18,monolingual
s233,male,21,monolingual
s237,male,20,monolingual
s241,male,missing,monolingual
s245,male,23,monolingual
s249,female,19,monolingual
s253,female,21,bilingual
s257,male,23,bilingual
s261,nonbinary,22,monolingual
s265,male,20,monolingual
s269,male,20,bilingual
s273,male,22,monolingual
s277,male,20,monolingual
s281,male,21,bilingual
s285,male,22,bilingual
s289,NA,22,monolingual
s293,male,20,bilingual
s297,male,missing,monolingual
s301,male,20,monolingual
s305,male,23,monolingual
s309,male,21,bilingual
s313,male,23,monolingual
s317,male,20,monolingual
s321,male,25,monolingual
s325,male,18,bilingual
s329,female,20,bilingual
s333,male,19,monolingual
s337,female,19,bilingual
s341,female,22,bilingual
s345,male,19,monolingual
s349,nonbinary,23,bilingual
s353,male,22,bilingual
s357,nonbinary,19,bilingual
s361,female,22,monolingual
s365,male,22,bilingual
s369,male,21,monolingual
s373,male,23,monolingual
s377,male,24,monolingual
s381,male,23,bilingual
s385,female,25,bilingual
s389,male,19,bilingual
s393,male,21,monolingual
s397,male,19,bilingual
