subj_id,gender,age,language
s002,male,22,bilingual
s006,male,21,monolingual
s010,male,22,monolingual
s014,male,18,bilingual
s018,nonbinary,20,monolingual
s022,male,19,monolingual
s026,male,19,monolingual
s030,male,22,monolingual
s034,male,22,monolingual
s038,female,20,bilingual
s042,female,22,monolingual
s046,female,21,bilingual
s050,male,21,bilingual
s054,female,21,bilingual
s058,female,23,monolingual
s062,male,21,monolingual
s066,male,20,monolingual
s070,NA,20,monolingual
s074,male,20,monolingual
s078,male,19,monolingual
s082,female,21,monolingual
s086,male,21,monolingual
s090,male,20,monolingual
s094,male,24,monolingual
s098,male,missing,monolingual
s102,female,21,monolingual
s106,nonbinary,21,monolingual
s110,female,20,monolingual
s114,male,20,bilingual
s118,nonbinary,21,monolingual
s122,male,23,bilingual
s126,male,23,monolingual
s130,female,21,monolingual
s134,male,19,bilingual
s138,male,missing,bilingual
s142,female,22,monolingual
s146,male,22,bilingual
s150,male,18,monolingual
s154,NA,22,monolingual
s158,male,25,bilingual
s162,male,22,bilingual
s166,female,19,monolingual
s170,female,19,bilingual
s174,nonbinary,26,monolingual
s178,male,missing,bilingual
s182,male,21,bilingual
s186,female,23,bilingual
s190,male,19,monolingual
s194,female,19,bilingual
s198,male,21,monolingual
s202,female,20,monolingual
s206,male,21,bilingual
s210,female,18,monolingual
s214,NA,22,monolingual
s218,female,19,bilingual
s222,male,20,bilingual
s226,male,18,monolingual
s230,male,21,monolingual
s234,male,22,bilingual
s238,male,23,monolingual
s242,male,21,monolingual
s246,female,21,monolingual
s250,nonbinary,22,bilingual
s254,male,25,monolingual
s258,male,20,monolingual
s262,female,22,monolingual
s266,nonbinary,20,monolingual
s270,male,21,monolingual
s274,nonbinary,20,monolingual
s278,male,25,monolingual
s282,female,22,bilingual
s286,male,23,monolingual
s290,female,20,monolingual
s294,male,20,monolingual
s298,male,24,monolingual
s302,male,21,monolingual
s306,male,20,bilingual
s310,female,22,monolingual
