subj_id,gender,age,language
s001,female,24,monolingual
s005,NA,19,monolingual
s009,female,20,bilingual
s013,female,19,bilingual
s017,NA,20,bilingual
s021,female,22,monolingual
s025,NA,20,monolingual
s029,female,19,bilingual
s033,male,21,monolingual
s037,nonbinary,23,monolingual
s041,male,21,monolingual
s045,female,21,monolingual
s049,male,22,monolingual
s053,female,21,monolingual
s057,male,20,monolingual
s061,male,20,monolingual
s065,male,20,bilingual
s069,male,21,monolingual
s073,male,19,monolingual
s077,male,22,monolingual
s081,female,19,bilingual
s085,male,23,monolingual
s089,NA,21,monolingual
s093,male,22,monolingual
s097,male,20,monolingual
s101,male,18,bilingual
s105,male,19,monolingual
s109,male,20,bilingual
s113,male,22,bilingual
s117,male,18,monolingual
s121,male,24,monolingual
s125,male,21,monolingual
s129,male,19,monolingual
s133,male,20,monolingual
s137,male,20,bilingual
s141,nonbinary,missing,bilingual
s145,female,22,monolingual
s149,female,21,bilingual
s153,female,20,monolingual
s157,male,22,bilingual
s161,male,20,monolingual
s165,female,18,monolingual
s169,female,22,monolingual
s173,male,21,monolingual
s177,male,23,bilingual
s181,nonbinary,21,monolingual
s185,male,21,monolingual
s189,NA,21,monolingual
s193,female,20,monolingual
s197,male,20,monolingual
s201,male,21,bilingual
s205,female,25,bilingual
s209,male,19,monolingual
s213,male,22,monolingual
s217,nonbinary,21,monolingual
s221,female,23,monolingual
s225,female,23,monolingual
s229,male,19,monolingual
s233,NA,21,bilingual
s237,female,21,bilingual
s241,female,20,monolingual
s245,male,22,monolingual
s249,female,21,bilingual
s253,male,20,bilingual
s257,male,23,monolingual
s261,male,20,monolingual
s265,male,22,monolingual
s269,male,22,bilingual
s273,male,23,monolingual
s277,male,20,monolingual
s281,male,23,bilingual
s285,male,19,monolingual
s289,NA,20,monolingual
s293,female,missing,monolingual
s297,male,18,monolingual
s301,female,24,bilingual
s305,male,22,monolingual
s309,male,21,bilingual
