subj_id,gender,age,language
s003,male,20,bilingual
s007,male,21,bilingual
s011,male,20,monolingual
s015,male,missing,monolingual
s019,male,20,monolingual
s023,female,23,bilingual
s027,male,22,monolingual
s031,female,21,bilingual
s035,female,22,monolingual
s039,male,missing,monolingual
s043,male,20,monolingual
s047,male,22,monolingual
s051,male,20,monolingual
s055,nonbinary,18,monolingual
s059,male,22,bilingual
s063,female,21,bilingual
s067,male,19,monolingual
s071,male,21,monolingual
s075,male,20,monolingual
s079,male,24,monolingual
s083,female,20,monolingual
s087,female,20,monolingual
s091,male,21,bilingual
s095,NA,20,bilingual
s099,nonbinary,22,monolingual
s103,female,23,bilingual
s107,male,21,monolingual
s111,nonbinary,21,bilingual
s115,female,21,monolingual
s119,male,20,monolingual
s123,female,19,monolingual
s127,nonbinary,18,bilingual
s131,male,18,monolingual
s135,male,24,monolingual
s139,female,21,bilingual
s143,female,20,monolingual
s147,male,23,bilingual
s151,NA,20,monolingual
s155,female,23,bilingual
s159,female,23,bilingual
s163,female,20,monolingual
s167,male,20,bilingual
s171,male,20,bilingual
s175,male,24,monolingual
s179,male,19,bilingual
s183,nonbinary,21,monolingual
s187,male,20,monolingual
s191,male,20,monolingual
s195,male,20,monolingual
s199,female,20,monolingual
s203,female,22,bilingual
s207,male,23,monolingual
s211,nonbinary,22,monolingual
s215,nonbinary,18,monolingual
s219,female,21,monolingual
s223,male,21,bilingual
s227,female,23,monolingual
s231,male,missing,monolingual
s235,male,19,monolingual
s239,male,missing,monolingual
s243,NA,20,monolingual
s247,male,19,monolingual
s251,male,24,monolingual
s255,female,19,monolingual
s259,male,19,bilingual
s263,nonbinary,23,monolingual
s267,nonbinary,21,bilingual
s271,male,19,monolingual
s275,female,20,bilingual
s279,male,23,monolingual
s283,male,21,monolingual
s287,male,19,bilingual
s291,male,22,monolingual
s295,male,21,monolingual
s299,female,20,monolingual
s303,male,21,monolingual
s307,male,20,bilingual
s311,female,23,bilingual
