subj_id,gender,age,language
s004,female,23,monolingual
s008,male,22,monolingual
s012,male,20,monolingual
s016,female,21,monolingual
s020,male,22,monolingual
s024,female,18,bilingual
s028,male,20,bilingual
s032,female,20,monolingual
s036,nonbinary,20,monolingual
s040,male,20,monolingual
s044,male,21,monolingual
s048,male,22,monolingual
s052,female,21,monolingual
s056,female,18,bilingual
s060,nonbinary,19,monolingual
s064,male,missing,monolingual
s068,male,22,monolingual
s072,male,missing,monolingual
s076,male,missing,monolingual
s080,female,21,monolingual
s084,NA,21,monolingual
s088,male,19,bilingual
s092,male,19,bilingual
s096,nonbinary,20,monolingual
s100,male,22,monolingual
s104,female,23,monolingual
s108,nonbinary,missing,monolingual
s112,nonbinary,23,bilingual
s116,female,21,monolingual
s120,female,19,monolingual
s124,female,20,monolingual
s128,male,22,monolingual
s132,female,22,monolingual
s136,male,19,monolingual
s140,male,21,monolingual
s144,male,22,monolingual
s148,male,20,bilingual
s152,female,24,monolingual
s156,male,20,bilingual
s160,male,22,monolingual
s164,male,23,monolingual
s168,male,20,monolingual
s172,male,25,bilingual
s176,male,22,monolingual
s180,female,25,monolingual
s184,male,23,monolingual
s188,male,22,monolingual
s192,nonbinary,18,monolingual
s196,male,21,monolingual
s200,male,21,monolingual
s204,female,22,bilingual
s208,male,22,monolingual
s212,nonbinary,25,monolingual
s216,male,20,bilingual
s220,male,21,monolingual
s224,male,19,bilingual
s228,nonbinary,19,monolingual
s232,male,21,monolingual
s236,male,22,bilingual
s240,female,18,bilingual
s244,nonbinary,21,bilingual
s248,nonbinary,missing,monolingual
s252,female,20,monolingual
s256,male,22,bilingual
s260,female,20,monolingual
s264,nonbinary,21,bilingual
s268,male,22,monolingual
s272,female,20,monolingual
s276,female,22,monolingual
s280,female,25,bilingual
s284,female,missing,monolingual
s288,NA,19,monolingual
s292,male,19,bilingual
s296,female,22,monolingual
s300,nonbinary,24,monolingual
s304,female,21,monolingual
s308,male,22,monolingual
s312,female,21,bilingual
