subj_id,gender,age,language
s002,male,21,monolingual
s006,female,19,monolingual
s010,female,20,monolingual
s014,male,20,monolingual
s018,male,20,monolingual
s022,male,23,bilingual
s026,nonbinary,missing,monolingual
s030,male,21,monolingual
s034,male,21,bilingual
s038,nonbinary,21,monolingual
s042,male,19,bilingual
s046,male,20,bilingual
s050,male,20,monolingual
s054,NA,24,bilingual
s058,male,21,bilingual
s062,male,22,bilingual
s066,male,21,monolingual
s070,male,21,monolingual
s074,female,20,monolingual
s078,NA,22,monolingual
s082,male,21,monolingual
s086,nonbinary,22,bilingual
s090,male,24,bilingual
s094,nonbinary,22,monolingual
s098,female,20,monolingual
s102,male,22,bilingual
s106,female,22,monolingual
s110,male,21,monolingual
s114,NA,23,bilingual
s118,male,19,monolingual
s122,male,18,bilingual
s126,male,21,bilingual
s130,male,19,monolingual
s134,male,22,bilingual
s138,male,21,monolingual
s142,male,21,monolingual
s146,female,22,monolingual
s150,male,19,monolingual
s154,male,19,monolingual
s158,male,24,monolingual
s162,female,20,bilingual
s166,male,20,bilingual
s170,female,25,monolingual
s174,male,20,monolingual
s178,male,24,monolingual
s182,male,19,bilingual
s186,female,22,monolingual
s190,female,20,monolingual
s194,female,22,monolingual
s198,male,18,monolingual
s202,male,20,monolingual
s206,male,23,bilingual
s210,male,22,monolingual
s214,male,23,bilingual
s218,male,22,monolingual
s222,female,23,monolingual
s226,male,18,bilingual
s230,male,20,monolingual
s234,male,22,monolingual
s238,female,19,monolingual
s242,male,20,monolingual
s246,male,20,bilingual
s250,NA,22,monolingual
s254,male,19,monolingual
s258,female,20,bilingual
s262,male,24,monolingual
s266,male,20,monolingual
s270,female,25,monolingual
s274,female,20,monolingual
s278,male,19,monolingual
s282,male,missing,bilingual
s286,male,22,bilingual
s290,male,22,monolingual
s294,NA,23,monolingual
s298,nonbinary,24,bilingual
s302,nonbinary,19,monolingual
s306,female,23,bilingual
s310,male,24,bilingual
