subj_id,gender,age,language
s003,male,21,bilingual
s007,NA,20,bilingual
s011,male,20,monolingual
s015,male,20,bilingual
s019,female,19,monolingual
s023,female,23,monolingual
s027,female,21,monolingual
s031,male,21,monolingual
s035,male,21,bilingual
s039,male,21,monolingual
s043,female,23,bilingual
s047,female,missing,monolingual
s051,male,20,monolingual
s055,male,22,monolingual
s059,female,21,monolingual
s063,female,21,monolingual
s067,male,missing,monolingual
s071,male,22,monolingual
s075,male,22,bilingual
s079,female,22,monolingual
s083,male,20,bilingual
s087,male,21,monolingual
s091,female,19,monolingual
s095,nonbinary,20,monolingual
s099,female,22,monolingual
s103,nonbinary,23,monolingual
s107,male,19,bilingual
s111,male,19,monolingual
s115,male,20,monolingual
s119,female,missing,monolingual
s123,female,18,monolingual
s127,female,21,monolingual
s131,male,24,monolingual
s135,male,18,bilingual
s139,female,21,monolingual
s143,female,18,bilingual
s147,male,19,monolingual
s151,female,missing,bilingual
s155,male,20,bilingual
s159,female,20,monolingual
s163,male,24,bilingual
s167,male,21,monolingual
s171,female,21,monolingual
s175,female,20,monolingual
s179,male,18,bilingual
s183,nonbinary,28,monolingual
s187,male,21,monolingual
s191,male,20,bilingual
s195,male,22,monolingual
s199,female,19,monolingual
s203,male,20,monolingual
s207,NA,20,bilingual
s211,male,20,monolingual
s215,male,19,monolingual
s219,male,19,monolingual
s223,female,20,bilingual
s227,female,20,monolingual
s231,male,20,monolingual
s235,male,20,monolingual
s239,male,21,bilingual
s243,male,21,bilingual
s247,nonbinary,missing,monolingual
s251,female,19,monolingual
s255,female,24,bilingual
s259,male,22,bilingual
s263,nonbinary,20,bilingual
s267,nonbinary,23,monolingual
s271,male,21,bilingual
s275,male,missing,monolingual
s279,female,20,monolingual
s283,female,22,bilingual
s287,male,20,monolingual
s291,nonbinary,22,monolingual
s295,male,23,monolingual
s299,male,22,bilingual
s303,female,20,bilingual
s307,male,20,monolingual
