subj_id,gender,age,language
s004,nonbinary,20,monolingual
s008,female,20,monolingual
s012,male,21,monolingual
s016,female,21,monolingual
s020,male,22,monolingual
s024,NA,19,monolingual
s028,nonbinary,21,monolingual
s032,male,22,monolingual
s036,female,21,monolingual
s040,male,21,monolingual
s044,male,21,bilingual
s048,male,24,monolingual
s052,male,23,monolingual
s056,male,21,monolingual
s060,nonbinary,21,bilingual
s064,female,21,monolingual
s068,nonbinary,19,bilingual
s072,male,23,monolingual
s076,male,20,monolingual
s080,nonbinary,21,monolingual
s084,male,20,bilingual
s088,male,22,bilingual
s092,male,21,monolingual
s096,male,18,monolingual
s100,female,22,monolingual
s104,female,22,bilingual
s108,male,22,monolingual
s112,male,missing,monolingual
s116,male,20,monolingual
s120,male,25,monolingual
s124,female,19,monolingual
s128,male,23,monolingual
s132,female,21,monolingual
s136,male,19,monolingual
s140,male,22,monolingual
s144,nonbinary,21,monolingual
s148,NA,20,monolingual
s152,female,22,bilingual
s156,male,22,bilingual
s160,male,19,monolingual
s164,male,20,monolingual
s168,female,22,bilingual
s172,male,22,monolingual
s176,female,19,monolingual
s180,male,22,bilingual
s184,male,23,monolingual
s188,male,22,bilingual
s192,male,21,monolingual
s196,male,20,monolingual
s200,male,22,bilingual
s204,nonbinary,23,monolingual
s208,female,24,monolingual
s212,male,21,monolingual
s216,male,22,bilingual
s220,female,20,bilingual
s224,male,24,monolingual
s228,female,23,bilingual
s232,male,20,bilingual
s236,male,23,monolingual
s240,female,missing,bilingual
s244,male,19,monolingual
s248,male,21,monolingual
s252,male,21,monolingual
s256,male,20,monolingual
s260,male,18,bilingual
s264,nonbinary,20,monolingual
s268,male,20,bilingual
s272,male,20,bilingual
s276,male,22,monolingual
s280,male,22,monolingual
s284,female,20,monolingual
s288,female,21,monolingual
s292,female,24,monolingual
s296,male,22,monolingual
s300,male,24,monolingual
s304,male,20,monolingual
