subj_id,gender,age,language
s001,female,24,monolingual
s005,female,missing,monolingual
s009,male,21,monolingual
s013,male,22,bilingual
s017,female,24,monolingual
s021,nonbinary,20,monolingual
s025,nonbinary,24,monolingual
s029,nonbinary,23,monolingual
s033,female,missing,monolingual
s037,male,18,bilingual
s041,male,18,monolingual
s045,male,23,bilingual
s049,female,23,bilingual
s053,female,21,monolingual
s057,male,19,bilingual
s061,female,20,monolingual
s065,nonbinary,19,monolingual
s069,female,23,monolingual
s073,female,22,bilingual
s077,male,21,monolingual
s081,female,21,bilingual
s085,male,21,monolingual
s089,male,missing,bilingual
s093,female,22,monolingual
s097,male,18,monolingual
s101,male,23,monolingual
s105,nonbinary,20,bilingual
s109,female,22,monolingual
s113,male,22,monolingual
s117,female,20,monolingual
s121,male,22,bilingual
s125,NA,22,monolingual
s129,male,20,monolingual
s133,male,18,bilingual
s137,male,20,monolingual
s141,male,19,monolingual
s145,male,missing,bilingual
s149,nonbinary,19,monolingual
s153,nonbinary,23,monolingual
s157,male,22,bilingual
s161,male,missing,monolingual
s165,nonbinary,22,bilingual
s169,nonbinary,19,monolingual
s173,male,20,bilingual
s177,female,22,bilingual
s181,female,24,monolingual
s185,NA,24,monolingual
s189,male,25,monolingual
s193,male,25,monolingual
s197,male,21,monolingual
s201,male,19,monolingual
s205,male,20,monolingual
s209,male,22,monolingual
s213,female,21,monolingual
s217,male,18,bilingual
s221,NA,19,bilingual
s225,female,19,bilingual
s229,female,20,monolingual
s233,male,21,bilingual
s237,nonbinary,23,monolingual
s241,male,25,bilingual
s245,nonbinary,22,monolingual
s249,female,22,monolingual
s253,male,25,monolingual
s257,male,21,monolingual
s261,female,19,monolingual
s265,male,21,bilingual
s269,nonbinary,19,bilingual
s273,male,19,monolingual
s277,female,21,monolingual
s281,male,19,monolingual
s285,male,18,bilingual
s289,male,20,bilingual
s293,female,20,monolingual
s297,male,21,monolingual
s301,male,20,monolingual
s305,male,missing,bilingual
