subj_id,gender,age,language
s002,female,24,bilingual
s006,female,21,monolingual
s010,male,20,monolingual
s014,male,20,monolingual
s018,male,24,monolingual
s022,male,19,monolingual
s026,male,22,monolingual
s030,female,20,bilingual
s034,male,21,bilingual
s038,male,21,bilingual
s042,male,20,bilingual
s046,male,19,monolingual
s050,male,21,monolingual
s054,male,20,bilingual
s058,male,20,bilingual
s062,nonbinary,22,monolingual
s066,male,21,monolingual
s070,male,18,monolingual
s074,male,19,bilingual
s078,male,22,bilingual
s082,male,23,bilingual
s086,male,20,monolingual
s090,male,23,bilingual
s094,female,missing,monolingual
s098,male,18,monolingual
s102,female,19,bilingual
s106,female,21,bilingual
s110,female,23,monolingual
s114,male,19,monolingual
s118,nonbinary,20,monolingual
s122,NA,22,monolingual
s126,male,22,bilingual
s130,male,20,bilingual
s134,male,20,monolingual
s138,male,20,monolingual
s142,nonbinary,20,monolingual
s146,female,24,monolingual
s150,female,21,monolingual
s154,male,19,bilingual
s158,nonbinary,20,monolingual
s162,NA,21,monolingual
s166,nonbinary,21,monolingual
s170,male,19,monolingual
s174,female,19,bilingual
s178,female,21,monolingual
s182,male,19,monolingual
s186,female,21,monolingual
s190,male,18,monolingual
s194,male,22,monolingual
s198,nonbinary,20,monolingual
s202,male,19,bilingual
s206,NA,21,monolingual
s210,male,22,bilingual
s214,female,21,monolingual
s218,male,21,monolingual
s222,male,23,bilingual
s226,male,20,bilingual
s230,male,21,monolingual
s234,female,21,monolingual
s238,male,21,monolingual
s242,NA,22,monolingual
s246,female,21,monolingual
s250,nonbinary,22,monolingual
s254,male,19,monolingual
s258,male,21,monolingual
s262,male,22,bilingual
s266,male,18,bilingual
s270,male,21,monolingual
s274,female,20,monolingual
s278,nonbinary,22,monolingual
s282,female,21,monolingual
s286,female,23,monolingual
s290,male,21,bilingual
s294,male,22,monolingual
s298,nonbinary,24,monolingual
s302,nonbinary,19,bilingual
s306,male,20,monolingual
s310,male,21,monolingual
s314,male,22,monolingual
s318,female,19,monolingual
s322,nonbinary,22,monolingual
s326,male,20,monolingual
s330,female,21,monolingual
s334,male,23,monolingual
s338,NA,21,monolingual
s342,male,missing,bilingual
s346,male,22,monolingual
s350,male,18,bilingual
s354,nonbinary,23,bilingual
s358,male,23,monolingual
s362,male,21,monolingual
s366,male,22,monolingual
s370,male,18,bilingual
s374,male,24,monolingual
s378,NA,21,monolingual
s382,male,20,monolingual
s386,nonbinary,25,monolingual
