subj_id,gender,age,language
s001,female,missing,monolingual
s005,female,25,bilingual
s009,male,18,monolingual
s013,male,19,monolingual
s017,male,missing,monolingual
s021,female,23,bilingual
s025,female,21,monolingual
s029,female,20,monolingual
s033,female,18,monolingual
s037,male,19,monolingual
s041,female,22,monolingual
s045,female,25,monolingual
s049,nonbinary,19,bilingual
s053,female,22,monolingual
s057,male,23,monolingual
s061,female,20,bilingual
s065,female,23,monolingual
s069,male,18,monolingual
s073,nonbinary,missing,bilingual
s077,male,23,monolingual
s081,female,21,monolingual
s085,male,23,bilingual
s089,male,21,monolingual
s093,male,21,bilingual
s097,nonbinary,20,monolingual
s101,male,19,monolingual
s105,male,23,monolingual
s109,male,21,bilingual
s113,male,20,monolingual
s117,male,18,bilingual
s121,male,23,monolingual
s125,male,21,monolingual
s129,male,23,monolingual
s133,male,missing,monolingual
s137,NA,19,bilingual
s141,female,22,monolingual
s145,male,28,monolingual
s149,NA,22,monolingual
s153,female,missing,bilingual
s157,female,21,monolingual
s161,male,20,monolingual
s165,male,20,bilingual
s169,female,19,monolingual
s173,female,21,monolingual
s177,NA,missing,bilingual
s181,female,missing,bilingual
s185,nonbinary,26,monolingual
s189,nonbinary,23,monolingual
s193,male,21,monolingual
s197,female,20,monolingual
s201,female,20,monolingual
s205,male,23,bilingual
s209,nonbinary,18,bilingual
s213,male,19,monolingual
s217,male,22,bilingual
s221,male,19,bilingual
s225,male,19,bilingual
s229,female,missing,monolingual
s233,nonbinary,24,monolingual
s237,nonbinary,missing,monolingual
s241,female,20,bilingual
s245,male,21,monolingual
s249,male,24,monolingual
s253,female,21,bilingual
s257,male,19,monolingual
s261,male,24,monolingual
s265,male,19,bilingual
s269,male,20,monolingual
s273,female,21,bilingual
s277,female,19,bilingual
s281,female,missing,monolingual
s285,male,19,monolingual
s289,female,19,monolingual
s293,male,23,monolingual
s297,male,21,monolingual
s301,male,19,bilingual
s305,male,18,bilingual
s309,male,20,monolingual
s313,female,20,monolingual
s317,male,19,monolingual
s321,male,23,monolingual
s325,female,22,monolingual
s329,female,22,monolingual
s333,female,20,monolingual
s337,male,21,monolingual
s341,male,21,monolingual
s345,male,20,bilingual
s349,female,19,monolingual
s353,female,23,monolingual
s357,male,23,monolingual
s361,female,19,monolingual
s365,male,missing,bilingual
s369,female,19,monolingual
s373,female,22,monolingual
s377,male,21,monolingual
s381,male,23,bilingual
s385,male,20,monolingual
s389,female,21,bilingual
