subj_id,gender,age,language
s003,male,22,monolingual
s007,female,19,bilingual
s011,male,23,bilingual
s015,male,19,bilingual
s019,female,19,monolingual
s023,nonbinary,21,bilingual
s027,nonbinary,25,monolingual
s031,male,23,monolingual
s035,NA,20,monolingual
s039,nonbinary,23,bilingual
s043,NA,21,monolingual
s047,male,21,monolingual
s051,male,missing,monolingual
s055,male,22,monolingual
s059,male,23,bilingual
s063,female,19,monolingual
s067,female,missing,bilingual
s071,male,23,bilingual
s075,male,21,monolingual
s079,NA,21,monolingual
s083,female,20,bilingual
s087,male,20,bilingual
s091,male,24,monolingual
s095,female,26,monolingual
s099,female,20,monolingual
s103,nonbinary,22,bilingual
s107,male,18,monolingual
s111,male,missing,monolingual
s115,female,23,bilingual
s119,male,21,monolingual
s123,male,20,monolingual
s127,male,21,monolingual
s131,female,20,monolingual
s135,male,19,bilingual
s139,NA,19,monolingual
s143,NA,20,monolingual
s147,male,19,monolingual
s151,NA,23,bilingual
s155,nonbinary,18,monolingual
s159,female,18,monolingual
s163,nonbinary,19,bilingual
s167,male,20,monolingual
s171,male,20,bilingual
s175,male,19,monolingual
s179,male,21,monolingual
s183,female,22,monolingual
s187,female,19,monolingual
s191,male,20,bilingual
s195,NA,19,bilingual
s199,male,22,bilingual
s203,female,20,bilingual
s207,male,23,monolingual
s211,nonbinary,22,bilingual
s215,female,20,monolingual
s219,male,23,monolingual
s223,male,20,bilingual
s227,male,21,bilingual
s231,male,22,monolingual
s235,male,21,bilingual
s239,male,21,monolingual
s243,female,20,bilingual
s247,male,21,monolingual
s251,male,missing,monolingual
s255,male,19,monolingual
s259,female,20,monolingual
s263,male,23,bilingual
s267,female,21,bilingual
s271,nonbinary,19,bilingual
s275,male,20,monolingual
s279,NA,20,bilingual
s283,male,22,monolingual
s287,male,18,monolingual
s291,female,20,bilingual
s295,male,24,bilingual
s299,female,22,monolingual
s303,male,19,bilingual
s307,nonbinary,19,monolingual
s311,female,21,monolingual
s315,male,19,bilingual
s319,female,22,bilingual
s323,female,19,bilingual
s327,NA,25,monolingual
s331,male,23,monolingual
s335,male,18,bilingual
s339,male,22,bilingual
s343,female,23,bilingual
s347,male,20,monolingual
s351,nonbinary,missing,monolingual
s355,male,20,monolingual
s359,male,19,monolingual
s363,male,22,monolingual
s367,female,20,monolingual
s371,female,21,monolingual
s375,male,18,monolingual
s379,male,22,monolingual
s383,male,20,monolingual
s387,male,19,bilingual
s391,female,23,monolingual
