subj_id,gender,age,language
s001,female,21,bilingual
s005,male,20,bilingual
s009,female,21,monolingual
s013,nonbinary,19,monolingual
s017,female,22,bilingual
s021,male,22,monolingual
s025,male,24,bilingual
s029,nonbinary,22,monolingual
s033,male,22,monolingual
s037,female,23,monolingual
s041,male,23,monolingual
s045,male,18,bilingual
s049,male,25,bilingual
s053,NA,24,monolingual
s057,male,20,monolingual
s061,male,23,monolingual
s065,male,26,bilingual
s069,nonbinary,19,monolingual
s073,male,23,monolingual
s077,female,23,monolingual
s081,male,20,bilingual
s085,nonbinary,22,bilingual
s089,female,23,monolingual
s093,male,22,monolingual
s097,male,20,monolingual
s101,male,23,monolingual
s105,male,19,monolingual
s109,female,23,bilingual
s113,nonbinary,25,bilingual
s117,male,22,monolingual
s121,male,22,bilingual
s125,female,21,monolingual
s129,female,23,monolingual
s133,male,20,bilingual
s137,male,19,monolingual
s141,nonbinary,27,monolingual
s145,female,20,monolingual
s149,male,21,monolingual
s153,male,21,monolingual
s157,male,24,monolingual
s161,female,21,bilingual
s165,male,20,bilingual
s169,male,20,monolingual
s173,female,22,monolingual
s177,male,22,monolingual
s181,female,18,monolingual
s185,female,18,monolingual
s189,female,18,monolingual
s193,female,21,monolingual
s197,male,21,monolingual
s201,nonbinary,22,monolingual
s205,female,19,monolingual
s209,female,18,monolingual
s213,male,21,monolingual
s217,male,22,monolingual
s221,male,20,monolingual
s225,female,21,monolingual
s229,female,missing,monolingual
s233,male,19,bilingual
s237,female,21,monolingual
s241,male,20,bilingual
s245,male,21,bilingual
s249,NA,19,monolingual
s253,male,21,monolingual
s257,male,20,monolingual
s261,female,22,monolingual
s265,nonbinary,missing,monolingual
s269,male,missing,monolingual
s273,NA,21,bilingual
s277,male,22,monolingual
s281,female,23,monolingual
s285,female,18,bilingual
s289,female,23,bilingual
s293,male,missing,monolingual
s297,nonbinary,21,monolingual
s301,female,missing,monolingual
s305,male,21,monolingual
s309,female,22,monolingual
s313,male,18,monolingual
s317,male,20,monolingual
s321,male,21,monolingual
s325,male,21,bilingual
s329,male,24,monolingual
s333,female,20,monolingual
s337,male,20,bilingual
s341,male,20,monolingual
s345,male,24,monolingual
s349,male,22,monolingual
