subj_id,gender,age,language
s003,female,19,monolingual
s007,male,21,monolingual
s011,nonbinary,missing,monolingual
s015,male,22,monolingual
s019,male,missing,monolingual
s023,female,21,monolingual
s027,male,missing,monolingual
s031,male,22,monolingual
s035,female,23,monolingual
s039,female,21,monolingual
s043,female,25,bilingual
s047,female,21,monolingual
s051,female,20,monolingual
s055,male,21,monolingual
s059,male,22,monolingual
s063,male,21,bilingual
s067,female,missing,monolingual
s071,male,23,monolingual
s075,male,22,monolingual
s079,male,19,bilingual
s083,nonbinary,22,bilingual
s087,nonbinary,19,monolingual
s091,male,21,monolingual
s095,male,24,monolingual
s099,female,missing,monolingual
s103,male,24,bilingual
s107,female,19,monolingual
s111,female,20,monolingual
s115,male,19,monolingual
s119,male,18,monolingual
s123,male,22,monolingual
s127,female,19,bilingual
s131,female,22,monolingual
s135,female,26,monolingual
s139,nonbinary,19,monolingual
s143,male,20,monolingual
s147,male,22,bilingual
s151,male,20,monolingual
s155,male,23,monolingual
s159,male,25,bilingual
s163,male,20,monolingual
s167,male,20,bilingual
s171,male,missing,monolingual
s175,male,20,monolingual
s179,male,18,bilingual
s183,female,20,monolingual
s187,male,19,bilingual
s191,male,20,monolingual
s195,nonbinary,19,monolingual
s199,male,23,monolingual
s203,male,23,bilingual
s207,nonbinary,21,bilingual
s211,male,21,bilingual
s215,female,19,monolingual
s219,male,20,bilingual
s223,female,19,bilingual
s227,male,21,bilingual
s231,male,22,monolingual
s235,male,21,monolingual
s239,male,21,monolingual
s243,nonbinary,18,monolingual
s247,female,23,bilingual
s251,male,21,monolingual
s255,male,22,monolingual
s259,male,19,monolingual
s263,nonbinary,24,monolingual
s267,male,22,monolingual
s271,female,19,bilingual
s275,NA,21,monolingual
s279,male,missing,monolingual
s283,male,23,bilingual
s287,nonbinary,22,monolingual
s291,male,26,monolingual
s295,nonbinary,20,bilingual
s299,male,20,monolingual
s303,female,19,monolingual
s307,female,19,monolingual
s311,female,21,monolingual
s315,NA,19,bilingual
s319,male,20,monolingual
s323,male,20,monolingual
s327,male,20,monolingual
s331,female,23,monolingual
s335,male,21,monolingual
s339,male,missing,monolingual
s343,male,21,monolingual
s347,male,21,monolingual
s351,male,20,bilingual
s355,male,24,bilingual
s359,male,21,bilingual
s363,female,21,monolingual
s367,nonbinary,20,monolingual
