subj_id,gender,age,language
s003,male,22,monolingual
s007,male,23,bilingual
s011,male,22,monolingual
s015,male,19,monolingual
s019,female,21,bilingual
s023,female,23,bilingual
s027,nonbinary,22,monolingual
s031,NA,22,monolingual
s035,male,21,monolingual
s039,female,24,bilingual
s043,male,24,monolingual
s047,male,22,monolingual
s051,male,22,monolingual
s055,male,22,bilingual
s059,female,21,monolingual
s063,male,25,monolingual
s067,female,20,bilingual
s071,male,missing,bilingual
s075,male,23,bilingual
s079,NA,21,monolingual
s083,male,21,monolingual
s087,male,20,monolingual
s091,male,20,monolingual
s095,male,20,bilingual
s099,male,23,monolingual
s103,female,20,bilingual
s107,NA,21,monolingual
s111,male,20,bilingual
s115,male,21,monolingual
s119,male,19,monolingual
s123,male,21,bilingual
s127,female,24,monolingual
s131,male,missing,bilingual
s135,male,20,bilingual
s139,nonbinary,missing,monolingual
s143,female,23,monolingual
s147,male,21,monolingual
s151,male,20,monolingual
s155,female,21,monolingual
s159,female,22,monolingual
s163,nonbinary,20,bilingual
s167,male,23,monolingual
s171,male,21,monolingual
s175,male,24,monolingual
s179,female,21,monolingual
s183,male,21,monolingual
s187,male,19,monolingual
s191,male,20,monolingual
s195,male,21,monolingual
s199,male,21,bilingual
s203,nonbinary,missing,monolingual
s207,NA,23,bilingual
s211,male,23,monolingual
s215,male,20,monolingual
s219,female,19,bilingual
s223,male,20,monolingual
s227,female,21,bilingual
s231,female,19,monolingual
s235,female,20,monolingual
s239,male,19,monolingual
s243,male,22,bilingual
s247,male,18,bilingual
s251,male,23,monolingual
s255,NA,23,monolingual
s259,male,24,bilingual
s263,NA,21,bilingual
s267,male,20,bilingual
s271,male,20,monolingual
s275,nonbinary,24,monolingual
s279,male,20,bilingual
s283,male,20,monolingual
s287,male,22,monolingual
s291,nonbinary,22,monolingual
s295,male,18,monolingual
s299,female,22,bilingual
s303,female,19,bilingual
s307,male,21,monolingual
s311,male,24,monolingual
s315,NA,22,monolingual
s319,male,19,monolingual
s323,female,20,bilingual
