subj_id,gender,age,language
s003,female,18,monolingual
s007,female,20,bilingual
s011,female,20,monolingual
s015,female,21,monolingual
s019,female,22,monolingual
s023,male,21,bilingual
s027,female,22,monolingual
s031,male,20,monolingual
s035,female,22,bilingual
s039,nonbinary,missing,monolingual
s043,male,21,monolingual
s047,male,21,monolingual
s051,female,21,monolingual
s055,nonbinary,20,bilingual
s059,male,21,bilingual
s063,male,25,monolingual
s067,male,20,monolingual
s071,female,21,monolingual
s075,male,20,monolingual
s079,male,23,bilingual
s083,male,20,bilingual
s087,male,21,monolingual
s091,female,missing,bilingual
s095,male,20,bilingual
s099,male,20,bilingual
s103,female,19,monolingual
s107,male,19,monolingual
s111,male,22,monolingual
s115,female,23,monolingual
s119,male,20,monolingual
s123,female,22,monolingual
s127,female,19,monolingual
s131,male,18,monolingual
s135,male,20,monolingual
s139,nonbinary,21,monolingual
s143,NA,24,bilingual
s147,female,21,bilingual
s151,male,19,bilingual
s155,male,21,monolingual
s159,nonbinary,20,monolingual
s163,male,24,monolingual
s167,male,22,monolingual
s171,male,19,monolingual
s175,male,22,monolingual
s179,female,20,monolingual
s183,male,22,monolingual
s187,female,21,monolingual
s191,female,20,bilingual
s195,male,21,monolingual
s199,male,missing,monolingual
s203,male,20,bilingual
s207,nonbinary,23,monolingual
s211,male,19,bilingual
s215,male,21,bilingual
s219,female,19,monolingual
s223,female,18,monolingual
s227,female,19,monolingual
s231,male,20,monolingual
s235,female,19,monolingual
s239,male,20,monolingual
s243,female,19,bilingual
s247,nonbinary,22,bilingual
s251,female,20,monolingual
s255,male,23,monolingual
s259,male,19,monolingual
s263,NA,22,bilingual
s267,male,19,monolingual
s271,male,21,bilingual
s275,male,21,monolingual
s279,NA,20,monolingual
s283,male,20,monolingual
s287,nonbinary,18,monolingual
s291,male,23,bilingual
s295,male,19,bilingual
s299,male,22,monolingual
s303,nonbinary,22,monolingual
