subj_id,gender,age,language
s002,female,19,monolingual
s006,male,20,monolingual
s010,NA,20,monolingual
s014,male,21,bilingual
s018,female,21,monolingual
s022,male,19,monolingual
s026,male,22,bilingual
s030,male,20,monolingual
s034,male,21,monolingual
s038,male,21,monolingual
s042,NA,23,monolingual
s046,male,21,monolingual
s050,male,missing,monolingual
s054,male,21,monolingual
s058,female,21,monolingual
s062,NA,21,monolingual
s066,male,19,bilingual
s070,male,19,monolingual
s074,female,20,bilingual
s078,female,19,monolingual
s082,female,23,monolingual
s086,male,23,monolingual
s090,female,24,monolingual
s094,female,missing,monolingual
s098,female,20,monolingual
s102,male,21,monolingual
s106,female,20,bilingual
s110,nonbinary,19,bilingual
s114,male,23,monolingual
s118,female,19,monolingual
s122,male,19,monolingual
s126,male,20,bilingual
s130,male,21,monolingual
s134,male,21,bilingual
s138,male,23,monolingual
s142,male,25,monolingual
s146,male,25,monolingual
s150,female,22,bilingual
s154,male,19,monolingual
s158,female,19,monolingual
s162,NA,21,monolingual
s166,male,21,monolingual
s170,nonbinary,24,bilingual
s174,male,19,monolingual
s178,male,23,monolingual
s182,male,18,monolingual
s186,male,22,monolingual
s190,female,23,monolingual
s194,male,23,monolingual
s198,male,20,bilingual
s202,female,22,bilingual
s206,female,19,bilingual
s210,male,missing,monolingual
s214,female,24,monolingual
s218,female,20,monolingual
s222,male,20,monolingual
s226,female,25,monolingual
s230,female,23,bilingual
s234,male,22,monolingual
s238,female,19,monolingual
s242,male,21,monolingual
s246,female,19,monolingual
s250,NA,20,monolingual
s254,male,21,monolingual
s258,female,21,monolingual
s262,male,22,bilingual
s266,female,19,monolingual
s270,male,21,monolingual
s274,male,22,bilingual
s278,female,22,bilingual
s282,male,22,monolingual
s286,female,19,monolingual
s290,nonbinary,21,monolingual
s294,male,22,bilingual
s298,nonbinary,25,bilingual
s302,male,missing,bilingual
s306,female,19,monolingual
