subj_id,gender,age,language
s004,female,20,monolingual
s008,male,19,monolingual
s012,male,20,monolingual
s016,male,20,monolingual
s020,female,21,bilingual
s024,male,20,monolingual
s028,male,19,monolingual
s032,female,21,monolingual
s036,female,24,bilingual
s040,male,23,monolingual
s044,female,19,monolingual
s048,female,19,monolingual
s052,female,22,monolingual
s056,male,20,bilingual
s060,NA,22,monolingual
s064,female,21,monolingual
s068,nonbinary,19,bilingual
s072,male,missing,monolingual
s076,male,23,bilingual
s080,male,22,monolingual
s084,female,23,monolingual
s088,female,21,monolingual
s092,female,21,bilingual
s096,female,23,bilingual
s100,male,24,bilingual
s104,male,20,monolingual
s108,female,21,monolingual
s112,female,22,bilingual
s116,female,23,monolingual
s120,male,19,monolingual
s124,male,18,monolingual
s128,male,21,bilingual
s132,male,26,monolingual
s136,female,21,bilingual
s140,female,22,monolingual
s144,male,22,bilingual
s148,female,21,bilingual
s152,male,24,monolingual
s156,female,24,monolingual
s160,male,21,monolingual
s164,female,19,monolingual
s168,female,20,monolingual
s172,female,24,bilingual
s176,female,21,monolingual
s180,female,21,monolingual
s184,male,22,monolingual
s188,male,20,monolingual
s192,male,19,monolingual
s196,male,24,monolingual
s200,female,21,bilingual
s204,male,23,monolingual
s208,male,21,monolingual
s212,male,missing,monolingual
s216,male,20,monolingual
s220,nonbinary,23,monolingual
s224,male,19,bilingual
s228,nonbinary,missing,monolingual
s232,nonbinary,23,monolingual
s236,female,23,monolingual
s240,female,20,monolingual
s244,male,19,monolingual
s248,female,21,monolingual
s252,male,21,monolingual
s256,nonbinary,19,monolingual
s260,female,23,monolingual
s264,female,22,monolingual
s268,male,20,monolingual
s272,female,21,bilingual
s276,female,22,bilingual
s280,female,21,monolingual
s284,male,missing,monolingual
s288,male,19,bilingual
s292,nonbinary,22,monolingual
s296,male,18,monolingual
s300,male,22,monolingual
s304,male,19,bilingual
