subj_id,gender,age,language
s003,male,24,monolingual
s007,male,22,monolingual
s011,female,21,bilingual
s015,male,20,monolingual
s019,nonbinary,23,monolingual
s023,female,20,bilingual
s027,male,19,bilingual
s031,female,19,bilingual
s035,male,21,monolingual
s039,male,19,monolingual
s043,male,20,monolingual
s047,nonbinary,19,bilingual
s051,male,18,bilingual
s055,male,24,monolingual
s059,male,21,monolingual
s063,male,19,bilingual
s067,female,21,monolingual
s071,female,20,bilingual
s075,female,22,bilingual
s079,female,22,monolingual
s083,male,19,monolingual
s087,female,20,monolingual
s091,female,21,monolingual
s095,male,26,monolingual
s099,male,18,bilingual
s103,male,21,monolingual
s107,female,19,bilingual
s111,male,23,bilingual
s115,male,19,monolingual
s119,male,20,monolingual
s123,female,19,monolingual
s127,male,19,monolingual
s131,male,26,monolingual
s135,male,21,monolingual
s139,nonbinary,21,bilingual
s143,female,23,monolingual
s147,male,19,bilingual
s151,male,22,bilingual
s155,male,missing,monolingual
s159,female,20,monolingual
s163,male,19,monolingual
s167,male,21,bilingual
s171,male,19,monolingual
s175,male,20,bilingual
s179,male,22,monolingual
s183,female,23,monolingual
s187,NA,19,bilingual
s191,male,21,monolingual
s195,male,20,monolingual
s199,male,21,monolingual
s203,male,22,monolingual
s207,male,missing,monolingual
s211,female,20,monolingual
s215,male,19,monolingual
s219,female,23,monolingual
s223,male,20,monolingual
s227,male,21,monolingual
s231,male,missing,monolingual
s235,male,23,monolingual
s239,male,19,monolingual
s243,male,24,monolingual
s247,NA,20,bilingual
s251,nonbinary,22,monolingual
s255,male,26,monolingual
s259,male,24,monolingual
s263,male,21,monolingual
s267,female,20,monolingual
s271,male,24,monolingual
s275,male,20,monolingual
s279,male,20,bilingual
s283,NA,24,monolingual
s287,male,20,bilingual
s291,male,20,bilingual
s295,male,21,monolingual
s299,nonbinary,20,monolingual
s303,NA,19,bilingual
s307,female,24,monolingual
s311,male,22,monolingual
s315,female,20,monolingual
s319,male,21,monolingual
s323,nonbinary,20,bilingual
s327,male,missing,bilingual
s331,nonbinary,19,monolingual
s335,male,21,monolingual
s339,male,22,monolingual
s343,male,20,monolingual
s347,male,22,bilingual
s351,male,20,monolingual
s355,male,22,bilingual
s359,male,20,bilingual
s363,male,19,monolingual
s367,male,23,bilingual
s371,male,23,bilingual
s375,male,23,monolingual
s379,male,25,bilingual
s383,male,20,monolingual
