subj_id,gender,age,language
s004,male,21,monolingual
s008,male,21,monolingual
s012,male,22,monolingual
s016,NA,21,bilingual
s020,male,24,monolingual
s024,female,21,bilingual
s028,nonbinary,19,monolingual
s032,male,23,bilingual
s036,nonbinary,21,monolingual
s040,male,20,monolingual
s044,NA,21,monolingual
s048,nonbinary,24,bilingual
s052,male,22,monolingual
s056,male,19,bilingual
s060,female,missing,monolingual
s064,female,18,monolingual
s068,male,20,monolingual
s072,female,23,monolingual
s076,nonbinary,22,monolingual
s080,male,20,monolingual
s084,nonbinary,20,monolingual
s088,male,19,monolingual
s092,female,22,bilingual
s096,male,20,monolingual
s100,male,22,monolingual
s104,female,20,monolingual
s108,male,20,bilingual
s112,male,22,bilingual
s116,NA,20,monolingual
s120,male,24,bilingual
s124,nonbinary,20,monolingual
s128,female,18,monolingual
s132,female,missing,monolingual
s136,male,18,monolingual
s140,female,19,monolingual
s144,male,missing,monolingual
s148,male,20,monolingual
s152,female,missing,monolingual
s156,male,20,bilingual
s160,female,19,monolingual
s164,female,19,monolingual
s168,NA,20,monolingual
s172,male,23,monolingual
s176,male,22,bilingual
s180,male,20,monolingual
s184,nonbinary,22,monolingual
s188,male,19,bilingual
s192,female,19,monolingual
s196,female,20,bilingual
s200,male,22,monolingual
s204,nonbinary,21,monolingual
s208,male,22,monolingual
s212,male,22,bilingual
s216,male,21,bilingual
s220,male,18,monolingual
s224,male,22,bilingual
s228,male,20,monolingual
s232,male,20,monolingual
s236,male,21,monolingual
s240,female,20,bilingual
s244,female,18,bilingual
s248,female,21,monolingual
s252,nonbinary,missing,bilingual
s256,male,24,monolingual
s260,female,23,monolingual
s264,female,20,monolingual
s268,NA,22,monolingual
s272,female,21,monolingual
s276,female,18,monolingual
s280,female,24,bilingual
s284,NA,22,bilingual
s288,nonbinary,22,monolingual
s292,female,22,bilingual
s296,nonbinary,20,monolingual
s300,male,26,bilingual
s304,female,18,monolingual
s308,nonbinary,21,monolingual
s312,female,22,monolingual
s316,NA,24,monolingual
s320,male,22,monolingual
s324,male,22,monolingual
s328,male,20,bilingual
s332,male,20,monolingual
s336,female,20,bilingual
s340,male,22,monolingual
s344,female,20,bilingual
s348,nonbinary,22,bilingual
s352,female,20,monolingual
s356,male,20,monolingual
s360,nonbinary,22,monolingual
s364,male,25,bilingual
s368,male,21,monolingual
s372,nonbinary,24,monolingual
s376,male,19,bilingual
s380,female,22,monolingual
s384,male,18,monolingual
