subj_id,gender,age,language
s002,male,20,bilingual
s006,male,20,monolingual
s010,male,20,bilingual
s014,female,24,monolingual
s018,nonbinary,20,monolingual
s022,male,25,bilingual
s026,NA,24,monolingual
s030,male,21,bilingual
s034,female,missing,monolingual
s038,male,25,bilingual
s042,male,23,monolingual
s046,male,22,bilingual
s050,male,20,monolingual
s054,male,20,monolingual
s058,male,21,bilingual
s062,NA,20,monolingual
s066,male,20,bilingual
s070,male,18,bilingual
s074,NA,21,monolingual
s078,female,21,monolingual
s082,male,19,bilingual
s086,male,22,monolingual
s090,male,21,monolingual
s094,male,21,bilingual
s098,female,19,monolingual
s102,nonbinary,19,monolingual
s106,female,missing,monolingual
s110,female,24,monolingual
s114,male,24,bilingual
s118,male,21,monolingual
s122,male,25,monolingual
s126,NA,20,monolingual
s130,female,20,monolingual
s134,NA,18,monolingual
s138,male,19,monolingual
s142,male,21,monolingual
s146,female,23,monolingual
s150,female,20,bilingual
s154,nonbinary,23,monolingual
s158,female,21,monolingual
s162,male,23,monolingual
s166,nonbinary,23,monolingual
s170,nonbinary,19,bilingual
s174,male,21,monolingual
s178,female,20,monolingual
s182,nonbinary,missing,bilingual
s186,NA,20,bilingual
s190,male,19,monolingual
s194,nonbinary,20,monolingual
s198,male,23,bilingual
s202,nonbinary,18,monolingual
s206,male,19,bilingual
s210,male,22,bilingual
s214,female,20,monolingual
s218,female,19,bilingual
s222,male,20,monolingual
s226,male,21,bilingual
s230,male,21,bilingual
s234,male,23,monolingual
s238,NA,25,bilingual
s242,male,22,bilingual
s246,male,20,monolingual
s250,male,20,monolingual
s254,male,21,bilingual
s258,male,20,monolingual
s262,female,21,monolingual
s266,nonbinary,20,bilingual
s270,female,19,bilingual
s274,nonbinary,21,bilingual
s278,male,22,monolingual
s282,male,22,bilingual
s286,male,20,monolingual
s290,NA,20,bilingual
s294,female,20,bilingual
s298,male,20,monolingual
s302,nonbinary,18,bilingual
s306,male,23,bilingual
s310,male,21,monolingual
s314,male,28,monolingual
s318,male,20,bilingual
s322,male,22,monolingual
s326,nonbinary,21,monolingual
s330,female,20,bilingual
s334,female,missing,bilingual
s338,male,missing,monolingual
s342,female,24,monolingual
s346,male,22,monolingual
s350,nonbinary,21,monolingual
s354,female,22,monolingual
s358,male,22,bilingual
s362,female,19,bilingual
s366,male,23,monolingual
s370,male,20,monolingual
s374,male,20,monolingual
s378,male,22,monolingual
s382,male,19,monolingual
