subj_id,gender,age,language
s001,female,19,monolingual
s005,male,21,monolingual
s009,male,23,bilingual
s013,female,21,monolingual
s017,female,23,monolingual
s021,male,19,monolingual
s025,male,21,monolingual
s029,female,22,monolingual
s033,male,22,monolingual
s037,male,21,monolingual
s041,male,19,bilingual
s045,nonbinary,missing,monolingual
s049,male,20,monolingual
s053,male,19,bilingual
s057,male,19,monolingual
s061,male,missing,bilingual
s065,male,21,monolingual
s069,male,19,monolingual
s073,male,21,monolingual
s077,female,23,monolingual
s081,male,23,monolingual
s085,female,20,monolingual
s089,male,21,monolingual
s093,male,20,monolingual
s097,male,20,monolingual
s101,female,23,monolingual
s105,male,21,monolingual
s109,male,21,monolingual
s113,male,21,monolingual
s117,male,21,monolingual
s121,male,24,monolingual
s125,male,21,monolingual
s129,female,20,monolingual
s133,male,23,monolingual
s137,male,24,monolingual
s141,female,missing,monolingual
s145,male,21,monolingual
s149,nonbinary,23,monolingual
s153,female,24,monolingual
s157,female,23,monolingual
s161,male,21,monolingual
s165,male,20,monolingual
s169,female,20,monolingual
s173,male,20,bilingual
s177,male,18,monolingual
s181,female,24,monolingual
s185,male,20,monolingual
s189,female,19,monolingual
s193,female,18,monolingual
s197,male,19,monolingual
s201,nonbinary,18,monolingual
s205,male,19,monolingual
s209,female,23,monolingual
s213,female,23,bilingual
s217,female,18,monolingual
s221,female,24,monolingual
s225,male,21,monolingual
s229,male,22,monolingual
s233,male,20,bilingual
s237,female,19,monolingual
s241,female,21,monolingual
s245,male,21,monolingual
s249,female,21,bilingual
s253,male,20,bilingual
s257,male,24,monolingual
s261,male,20,monolingual
s265,female,20,monolingual
s269,male,missing,monolingual
s273,female,20,bilingual
s277,female,20,monolingual
s281,male,23,monolingual
s285,male,24,bilingual
s289,male,23,monolingual
s293,male,24,bilingual
s297,female,21,monolingual
s301,female,19,monolingual
s305,male,25,monolingual
s309,male,20,bilingual
s313,male,21,monolingual
s317,male,20,monolingual
s321,male,22,bilingual
s325,male,22,monolingual
s329,male,20,monolingual
s333,male,24,monolingual
s337,male,missing,monolingual
s341,female,20,bilingual
s345,male,22,monolingual
s349,nonbinary,18,monolingual
s353,male,21,monolingual
s357,female,20,monolingual
s361,male,22,monolingual
s365,male,18,monolingual
s369,male,23,monolingual
s373,male,21,bilingual
s377,female,27,monolingual
s381,male,24,bilingual
s385,nonbinary,25,monolingual
