subj_id,gender,age,language
s004,male,19,monolingual
s008,male,20,bilingual
s012,NA,21,monolingual
s016,female,19,monolingual
s020,male,missing,monolingual
s024,male,19,monolingual
s028,female,19,monolingual
s032,male,21,bilingual
s036,male,19,monolingual
s040,male,20,monolingual
s044,male,24,bilingual
s048,male,19,monolingual
s052,male,21,monolingual
s056,male,20,monolingual
s060,female,23,monolingual
s064,female,23,bilingual
s068,male,20,monolingual
s072,female,20,bilingual
s076,nonbinary,21,monolingual
s080,male,21,monolingual
s084,male,20,monolingual
s088,male,21,monolingual
s092,male,20,bilingual
s096,NA,19,monolingual
s100,NA,19,bilingual
s104,male,19,bilingual
s108,male,20,monolingual
s112,male,missing,bilingual
s116,male,23,bilingual
s120,male,20,bilingual
s124,male,25,bilingual
s128,female,21,monolingual
s132,male,23,bilingual
s136,male,20,bilingual
s140,male,25,monolingual
s144,female,21,monolingual
s148,male,23,monolingual
s152,male,26,monolingual
s156,nonbinary,19,bilingual
s160,female,19,monolingual
s164,male,20,monolingual
s168,female,21,monolingual
s172,male,21,bilingual
s176,male,22,monolingual
s180,male,19,monolingual
s184,nonbinary,22,monolingual
s188,male,19,monolingual
s192,male,21,monolingual
s196,male,21,monolingual
s200,female,22,bilingual
s204,female,26,monolingual
s208,male,19,bilingual
s212,male,21,monolingual
s216,male,21,monolingual
s220,female,19,bilingual
s224,female,23,monolingual
s228,male,18,bilingual
s232,male,23,monolingual
s236,male,21,monolingual
s240,male,21,monolingual
s244,male,20,bilingual
s248,NA,18,monolingual
s252,male,24,monolingual
s256,male,21,monolingual
s260,male,19,monolingual
s264,female,22,monolingual
s268,male,22,monolingual
s272,NA,28,monolingual
s276,female,20,monolingual
s280,male,21,monolingual
s284,male,23,monolingual
s288,nonbinary,23,bilingual
s292,nonbinary,22,bilingual
s296,female,26,monolingual
s300,male,24,monolingual
s304,female,21,monolingual
s308,female,21,monolingual
s312,female,22,monolingual
s316,male,22,bilingual
s320,female,22,monolingual
s324,female,21,monolingual
s328,male,20,bilingual
s332,nonbinary,20,monolingual
s336,male,21,monolingual
s340,female,19,bilingual
s344,female,19,bilingual
s348,female,18,bilingual
s352,nonbinary,23,monolingual
