subj_id,gender,age,language
s002,female,20,monolingual
s006,male,20,monolingual
s010,female,19,monolingual
s014,male,23,monolingual
s018,male,20,monolingual
s022,male,19,monolingual
s026,female,19,monolingual
s030,male,21,monolingual
s034,female,20,monolingual
s038,male,21,bilingual
s042,female,22,monolingual
s046,male,19,monolingual
s050,male,23,monolingual
s054,female,21,monolingual
s058,male,18,monolingual
s062,male,19,monolingual
s066,male,21,monolingual
s070,male,18,monolingual
s074,female,20,monolingual
s078,male,23,bilingual
s082,female,20,monolingual
s086,female,18,bilingual
s090,NA,21,monolingual
s094,female,18,monolingual
s098,male,23,monolingual
s102,male,19,bilingual
s106,nonbinary,21,monolingual
s110,NA,19,bilingual
s114,female,21,monolingual
s118,male,19,monolingual
s122,male,20,monolingual
s126,male,22,monolingual
s130,female,19,monolingual
s134,nonbinary,25,monolingual
s138,female,20,bilingual
s142,male,19,monolingual
s146,male,19,bilingual
s150,male,20,bilingual
s154,male,20,monolingual
s158,male,24,monolingual
s162,nonbinary,20,bilingual
s166,male,24,monolingual
s170,female,21,monolingual
s174,male,23,monolingual
s178,nonbinary,24,bilingual
s182,male,20,bilingual
s186,male,20,bilingual
s190,female,18,monolingual
s194,female,23,monolingual
s198,male,missing,bilingual
s202,male,22,monolingual
s206,female,19,monolingual
s210,NA,20,monolingual
s214,male,22,monolingual
s218,male,21,monolingual
s222,male,23,monolingual
s226,NA,20,bilingual
s230,male,22,monolingual
s234,male,22,monolingual
s238,male,21,monolingual
s242,male,20,bilingual
s246,male,20,bilingual
s250,male,22,monolingual
s254,male,20,monolingual
s258,male,missing,monolingual
s262,male,23,monolingual
s266,male,20,bilingual
s270,male,23,monolingual
s274,male,missing,bilingual
s278,male,18,monolingual
s282,NA,22,bilingual
s286,male,19,monolingual
s290,male,20,monolingual
s294,nonbinary,19,monolingual
s298,male,20,bilingual
s302,female,19,monolingual
s306,female,22,monolingual
s310,NA,missing,monolingual
s314,NA,20,bilingual
s318,nonbinary,20,bilingual
s322,male,20,monolingual
s326,female,21,bilingual
s330,male,21,bilingual
s334,male,21,monolingual
s338,male,22,monolingual
s342,male,21,bilingual
s346,male,21,monolingual
s350,male,21,bilingual
s354,male,20,bilingual
