subj_id,gender,age,language
s001,male,20,bilingual
s005,nonbinary,24,bilingual
s009,nonbinary,21,monolingual
s013,male,21,monolingual
s017,female,23,monolingual
s021,female,23,monolingual
s025,male,21,monolingual
s029,male,25,monolingual
s033,male,23,monolingual
s037,male,20,monolingual
s041,female,20,monolingual
s045,male,22,bilingual
s049,male,22,bilingual
s053,male,21,monolingual
s057,male,20,monolingual
s061,female,20,monolingual
s065,male,19,monolingual
s069,female,20,bilingual
s073,nonbinary,20,bilingual
s077,male,20,monolingual
s081,nonbinary,20,monolingual
s085,male,22,bilingual
s089,female,21,monolingual
s093,male,22,monolingual
s097,nonbinary,18,monolingual
s101,female,20,monolingual
s105,male,19,monolingual
s109,male,20,monolingual
s113,nonbinary,21,monolingual
s117,nonbinary,20,monolingual
s121,male,20,monolingual
s125,male,20,monolingual
s129,NA,19,monolingual
s133,male,missing,bilingual
s137,female,24,monolingual
s141,female,21,monolingual
s145,male,20,monolingual
s149,male,21,bilingual
s153,male,20,monolingual
s157,male,20,bilingual
s161,female,18,monolingual
s165,female,19,monolingual
s169,male,19,monolingual
s173,female,21,monolingual
s177,female,22,monolingual
s181,nonbinary,24,bilingual
s185,nonbinary,missing,bilingual
s189,female,19,bilingual
s193,male,20,bilingual
s197,male,19,bilingual
s201,female,21,monolingual
s205,nonbinary,20,monolingual
s209,male,20,bilingual
s213,female,23,monolingual
s217,male,19,bilingual
s221,male,21,monolingual
s225,female,21,monolingual
s229,nonbinary,missing,bilingual
s233,male,23,monolingual
s237,nonbinary,22,monolingual
s241,male,20,monolingual
s245,male,19,monolingual
s249,male,22,monolingual
s253,male,23,monolingual
s257,female,21,monolingual
s261,male,22,monolingual
s265,male,21,monolingual
s269,female,20,bilingual
s273,NA,22,monolingual
s277,male,19,bilingual
s281,male,22,monolingual
s285,male,21,monolingual
s289,male,24,bilingual
s293,nonbinary,22,monolingual
s297,male,22,bilingual
s301,male,21,monolingual
s305,male,missing,bilingual
s309,male,22,bilingual
s313,nonbinary,22,monolingual
s317,nonbinary,24,monolingual
s321,male,19,monolingual
s325,NA,23,monolingual
s329,female,20,monolingual
s333,male,23,bilingual
s337,female,22,monolingual
s341,male,21,monolingual
s345,male,21,bilingual
s349,male,20,bilingual
s353,male,22,bilingual
