subj_id,gender,age,language
s003,female,21,bilingual
s007,male,21,bilingual
s011,male,missing,bilingual
s015,male,23,bilingual
s019,male,21,monolingual
s023,nonbinary,18,monolingual
s027,male,missing,monolingual
s031,male,20,monolingual
s035,male,20,monolingual
s039,male,20,bilingual
s043,male,21,monolingual
s047,male,19,monolingual
s051,male,23,monolingual
s055,male,21,monolingual
s059,male,24,bilingual
s063,male,missing,bilingual
s067,male,22,monolingual
s071,nonbinary,24,monolingual
s075,male,missing,monolingual
s079,male,19,bilingual
s083,male,23,bilingual
s087,nonbinary,23,monolingual
s091,female,22,monolingual
s095,female,24,bilingual
s099,male,19,monolingual
s103,male,21,bilingual
s107,nonbinary,25,monolingual
s111,male,18,bilingual
s115,female,22,bilingual
s119,female,20,monolingual
s123,male,20,monolingual
s127,male,20,monolingual
s131,male,21,monolingual
s135,nonbinary,25,monolingual
s139,female,23,monolingual
s143,female,19,monolingual
s147,male,22,monolingual
s151,male,20,bilingual
s155,male,25,monolingual
s159,male,20,monolingual
s163,male,19,monolingual
s167,male,23,monolingual
s171,female,22,bilingual
s175,male,missing,bilingual
s179,female,25,monolingual
s183,female,20,monolingual
s187,female,19,monolingual
s191,female,22,monolingual
s195,nonbinary,21,monolingual
s199,nonbinary,19,monolingual
s203,male,20,monolingual
s207,nonbinary,18,monolingual
s211,NA,22,bilingual
s215,male,22,monolingual
s219,female,21,monolingual
s223,male,19,monolingual
s227,male,19,monolingual
s231,male,20,bilingual
s235,male,20,monolingual
s239,male,23,monolingual
s243,female,21,monolingual
s247,male,24,bilingual
s251,male,18,monolingual
s255,male,18,monolingual
s259,male,24,monolingual
s263,nonbinary,missing,monolingual
s267,NA,25,monolingual
s271,male,23,monolingual
s275,male,22,bilingual
s279,male,20,bilingual
s283,male,19,monolingual
s287,female,21,monolingual
s291,female,19,monolingual
s295,male,20,monolingual
s299,nonbinary,21,bilingual
s303,nonbinary,19,monolingual
s307,male,24,monolingual
s311,male,22,monolingual
s315,male,20,monolingual
s319,male,21,monolingual
s323,male,21,monolingual
s327,male,21,bilingual
s331,female,23,monolingual
s335,male,20,bilingual
s339,female,missing,monolingual
s343,female,18,monolingual
s347,female,23,monolingual
s351,nonbinary,22,bilingual
