subj_id,gender,age,language
s002,male,19,monolingual
s006,female,23,monolingual
s010,female,22,monolingual
s014,nonbinary,22,monolingual
s018,female,25,monolingual
s022,NA,25,monolingual
s026,male,21,monolingual
s030,male,22,bilingual
s034,male,23,monolingual
s038,male,20,bilingual
s042,male,20,bilingual
s046,female,22,monolingual
s050,male,18,monolingual
s054,male,21,bilingual
s058,male,missing,monolingual
s062,male,22,bilingual
s066,male,19,monolingual
s070,male,19,monolingual
s074,male,22,bilingual
s078,female,21,monolingual
s082,male,23,bilingual
s086,male,18,monolingual
s090,male,20,monolingual
s094,female,20,monolingual
s098,female,missing,bilingual
s102,male,23,bilingual
s106,male,20,monolingual
s110,male,missing,monolingual
s114,female,19,monolingual
s118,male,22,monolingual
s122,male,21,bilingual
s126,male,20,monolingual
s130,nonbinary,22,monolingual
s134,female,19,monolingual
s138,female,22,monolingual
s142,female,22,monolingual
s146,nonbinary,25,monolingual
s150,female,19,monolingual
s154,nonbinary,19,bilingual
s158,male,21,monolingual
s162,male,25,monolingual
s166,female,20,monolingual
s170,male,21,bilingual
s174,male,20,monolingual
s178,male,22,monolingual
s182,male,23,monolingual
s186,female,22,monolingual
s190,male,21,bilingual
s194,male,21,monolingual
s198,female,19,bilingual
s202,male,22,monolingual
s206,male,21,monolingual
s210,male,20,monolingual
s214,nonbinary,21,monolingual
s218,female,21,monolingual
s222,nonbinary,21,monolingual
s226,male,19,bilingual
s230,male,20,bilingual
s234,male,22,bilingual
s238,male,missing,monolingual
s242,male,21,monolingual
s246,female,22,bilingual
s250,female,19,monolingual
s254,male,21,monolingual
s258,male,22,bilingual
s262,female,28,bilingual
s266,male,22,bilingual
s270,nonbinary,missing,monolingual
s274,male,22,monolingual
s278,male,20,bilingual
s282,male,22,monolingual
s286,male,18,monolingual
s290,female,20,monolingual
s294,male,22,monolingual
s298,female,19,monolingual
s302,female,21,monolingual
s306,male,23,bilingual
s310,male,19,bilingual
s314,female,19,monolingual
s318,male,24,bilingual
s322,male,21,monolingual
s326,female,missing,monolingual
s330,male,24,bilingual
s334,female,19,bilingual
s338,female,20,monolingual
s342,female,23,bilingual
s346,male,18,bilingual
s350,male,19,monolingual
s354,female,23,monolingual
s358,male,21,monolingual
s362,male,21,bilingual
s366,female,22,monolingual
s370,male,21,bilingual
s374,male,21,monolingual
s378,nonbinary,21,bilingual
s382,female,21,monolingual
s386,male,21,bilingual
s390,NA,20,bilingual
s394,female,20,bilingual
s398,female,20,bilingual
