subj_id,gender,age,language
s001,female,20,monolingual
s005,male,21,bilingual
s009,female,22,monolingual
s013,male,19,monolingual
s017,female,19,monolingual
s021,female,24,bilingual
s025,male,23,monolingual
s029,male,21,bilingual
s033,male,21,bilingual
s037,nonbinary,missing,monolingual
s041,male,22,monolingual
s045,male,21,monolingual
s049,male,22,monolingual
s053,male,23,monolingual
s057,NA,22,monolingual
s061,female,20,monolingual
s065,male,19,monolingual
s069,male,19,monolingual
s073,NA,23,monolingual
s077,female,18,monolingual
s081,male,19,monolingual
s085,male,21,monolingual
s089,female,21,bilingual
s093,female,20,monolingual
s097,female,21,monolingual
s101,male,20,monolingual
s105,NA,23,bilingual
s109,nonbinary,20,bilingual
s113,female,22,monolingual
s117,female,22,monolingual
s121,male,23,monolingual
s125,NA,21,monolingual
s129,male,22,bilingual
s133,male,20,bilingual
s137,NA,22,monolingual
s141,male,20,bilingual
s145,male,25,bilingual
s149,female,22,bilingual
s153,male,21,monolingual
s157,nonbinary,21,monolingual
s161,male,19,monolingual
s165,nonbinary,20,monolingual
s169,female,22,bilingual
s173,male,19,monolingual
s177,male,20,bilingual
s181,female,21,monolingual
s185,male,22,monolingual
s189,female,19,monolingual
s193,male,20,monolingual
s197,nonbinary,22,monolingual
s201,male,23,bilingual
s205,female,20,bilingual
s209,male,23,monolingual
s213,male,missing,monolingual
s217,male,20,bilingual
s221,male,26,monolingual
s225,NA,missing,monolingual
s229,male,19,bilingual
s233,male,23,monolingual
s237,male,20,bilingual
s241,male,21,monolingual
s245,nonbinary,21,monolingual
s249,female,22,bilingual
s253,female,23,monolingual
s257,male,23,monolingual
s261,male,21,monolingual
s265,male,21,monolingual
s269,female,24,monolingual
s273,male,23,monolingual
s277,male,21,monolingual
s281,female,18,monolingual
s285,male,21,monolingual
s289,male,20,monolingual
s293,male,25,bilingual
s297,male,20,monolingual
s301,nonbinary,24,monolingual
s305,male,20,monolingual
s309,female,22,monolingual
s313,nonbinary,21,bilingual
s317,male,19,bilingual
s321,NA,25,monolingual
s325,male,20,monolingual
s329,male,19,bilingual
s333,male,21,bilingual
s337,male,20,monolingual
s341,NA,18,bilingual
s345,female,22,monolingual
s349,female,18,bilingual
s353,NA,21,bilingual
s357,male,missing,monolingual
s361,female,22,bilingual
s365,female,20,monolingual
s369,female,19,monolingual
s373,male,22,bilingual
s377,female,25,monolingual
s381,female,23,bilingual
s385,male,21,bilingual
s389,male,22,bilingual
s393,male,21,monolingual
s397,male,19,bilingual
