subj_id,gender,age,language
s003,female,22,bilingual
s007,male,21,monolingual
s011,male,22,bilingual
s015,female,21,monolingual
s019,male,23,monolingual
s023,female,21,monolingual
s027,nonbinary,21,monolingual
s031,female,missing,monolingual
s035,male,20,bilingual
s039,male,20,monolingual
s043,NA,22,monolingual
s047,male,20,bilingual
s051,male,20,monolingual
s055,male,20,monolingual
s059,female,21,monolingual
s063,male,19,monolingual
s067,female,22,monolingual
s071,male,20,monolingual
s075,male,22,monolingual
s079,male,23,bilingual
s083,nonbinary,20,bilingual
s087,male,24,monolingual
s091,male,20,monolingual
s095,female,22,monolingual
s099,female,18,monolingual
s103,female,21,monolingual
s107,female,20,monolingual
s111,male,18,monolingual
s115,male,22,monolingual
s119,male,20,monolingual
s123,female,21,bilingual
s127,female,20,monolingual
s131,female,20,monolingual
s135,male,20,monolingual
s139,male,21,monolingual
s143,male,19,monolingual
s147,male,21,monolingual
s151,male,19,monolingual
s155,male,24,monolingual
s159,male,20,monolingual
s163,male,21,monolingual
s167,male,21,bilingual
s171,female,20,monolingual
s175,female,22,bilingual
s179,male,23,monolingual
s183,female,20,bilingual
s187,female,26,monolingual
s191,NA,21,bilingual
s195,female,24,monolingual
s199,male,24,bilingual
s203,NA,20,bilingual
s207,male,25,monolingual
s211,male,18,bilingual
s215,nonbinary,21,monolingual
s219,male,20,monolingual
s223,male,22,monolingual
s227,female,20,bilingual
s231,male,21,bilingual
s235,nonbinary,20,bilingual
s239,female,21,monolingual
s243,male,19,monolingual
s247,female,23,monolingual
s251,male,22,bilingual
s255,female,24,monolingual
s259,male,20,bilingual
s263,male,20,monolingual
s267,male,20,monolingual
s271,male,21,bilingual
s275,female,20,bilingual
s279,male,24,monolingual
s283,male,24,monolingual
s287,male,20,monolingual
s291,male,22,bilingual
s295,male,23,bilingual
s299,male,22,bilingual
s303,female,21,bilingual
s307,female,20,monolingual
s311,female,22,monolingual
s315,female,22,monolingual
s319,male,18,monolingual
s323,female,23,monolingual
s327,male,22,monolingual
s331,male,20,monolingual
s335,female,24,monolingual
s339,female,21,monolingual
s343,female,18,bilingual
s347,male,missing,monolingual
s351,male,21,bilingual
s355,male,19,monolingual
s359,male,20,monolingual
s363,male,22,monolingual
s367,male,21,monolingual
s371,male,22,monolingual
