subj_id,gender,age,language
s001,male,20,monolingual
s005,male,23,monolingual
s009,female,20,bilingual
s013,male,18,monolingual
s017,female,22,monolingual
s021,male,22,bilingual
s025,male,19,bilingual
s029,nonbinary,21,monolingual
s033,female,22,bilingual
s037,male,missing,monolingual
s041,female,20,monolingual
s045,female,23,monolingual
s049,female,19,monolingual
s053,male,19,monolingual
s057,male,20,monolingual
s061,male,21,monolingual
s065,nonbinary,21,monolingual
s069,nonbinary,20,monolingual
s073,NA,24,monolingual
s077,nonbinary,22,monolingual
s081,male,20,monolingual
s085,male,26,bilingual
s089,male,21,monolingual
s093,female,20,monolingual
s097,female,22,monolingual
s101,female,20,monolingual
s105,female,20,bilingual
s109,male,21,monolingual
s113,female,24,monolingual
s117,female,23,monolingual
s121,male,18,monolingual
s125,male,23,monolingual
s129,female,21,bilingual
s133,male,20,monolingual
s137,male,23,monolingual
s141,male,19,bilingual
s145,female,20,monolingual
s149,male,20,monolingual
s153,male,19,monolingual
s157,male,19,monolingual
s161,female,19,bilingual
s165,male,20,monolingual
s169,female,22,monolingual
s173,male,24,bilingual
s177,female,20,monolingual
s181,female,20,bilingual
s185,NA,22,monolingual
s189,nonbinary,19,monolingual
s193,male,20,monolingual
s197,male,21,bilingual
s201,male,20,monolingual
s205,male,20,monolingual
s209,male,20,bilingual
s213,female,21,monolingual
s217,male,24,monolingual
s221,male,19,monolingual
s225,male,22,bilingual
s229,female,20,monolingual
s233,female,21,monolingual
s237,male,20,monolingual
s241,female,21,bilingual
s245,male,20,monolingual
s249,nonbinary,21,bilingual
s253,male,20,monolingual
s257,female,21,bilingual
s261,NA,missing,monolingual
s265,female,20,monolingual
s269,male,22,monolingual
s273,nonbinary,19,monolingual
s277,male,19,bilingual
s281,female,23,monolingual
s285,male,20,monolingual
s289,nonbinary,20,monolingual
s293,nonbinary,24,monolingual
s297,male,20,monolingual
s301,female,20,monolingual
s305,male,missing,monolingual
s309,male,21,monolingual
s313,male,21,monolingual
s317,male,19,monolingual
s321,male,24,monolingual
s325,male,21,monolingual
s329,male,22,monolingual
s333,male,26,monolingual
s337,male,21,monolingual
s341,female,missing,monolingual
s345,NA,21,bilingual
s349,male,19,monolingual
s353,female,19,monolingual
s357,female,21,bilingual
s361,male,18,monolingual
s365,male,19,monolingual
s369,nonbinary,22,monolingual
s373,female,20,bilingual
