subj_id,gender,age,language
s004,male,21,monolingual
s008,female,21,monolingual
s012,male,21,monolingual
s016,female,22,monolingual
s020,male,21,monolingual
s024,male,22,bilingual
s028,male,20,monolingual
s032,male,24,bilingual
s036,female,20,bilingual
s040,female,22,bilingual
s044,male,21,monolingual
s048,male,25,monolingual
s052,female,21,monolingual
s056,nonbinary,20,monolingual
s060,male,21,monolingual
s064,male,22,monolingual
s068,nonbinary,22,monolingual
s072,female,22,monolingual
s076,male,25,bilingual
s080,male,missing,monolingual
s084,male,20,monolingual
s088,male,21,monolingual
s092,male,23,monolingual
s096,male,18,bilingual
s100,male,19,monolingual
s104,male,22,bilingual
s108,male,23,bilingual
s112,female,21,monolingual
s116,male,24,monolingual
s120,male,20,monolingual
s124,male,21,bilingual
s128,female,21,monolingual
s132,male,24,monolingual
s136,NA,24,monolingual
s140,female,23,bilingual
s144,male,21,monolingual
s148,female,21,monolingual
s152,male,22,monolingual
s156,male,22,monolingual
s160,male,20,monolingual
s164,male,19,monolingual
s168,female,22,monolingual
s172,male,22,bilingual
s176,nonbinary,18,bilingual
s180,female,21,bilingual
s184,male,21,monolingual
s188,female,22,bilingual
s192,male,22,monolingual
s196,male,20,monolingual
s200,male,19,monolingual
s204,NA,21,monolingual
s208,female,missing,monolingual
s212,NA,23,monolingual
s216,male,22,monolingual
s220,male,missing,bilingual
s224,male,missing,monolingual
s228,male,20,monolingual
s232,female,20,bilingual
s236,male,22,monolingual
s240,female,20,monolingual
s244,male,19,monolingual
s248,female,22,monolingual
s252,female,23,monolingual
s256,male,24,monolingual
s260,female,21,monolingual
s264,male,20,bilingual
s268,female,21,monolingual
s272,male,21,monolingual
s276,female,22,bilingual
s280,male,20,monolingual
s284,male,20,monolingual
s288,male,22,monolingual
s292,male,missing,monolingual
s296,male,19,monolingual
s300,male,21,monolingual
s304,female,23,monolingual
s308,male,22,monolingual
s312,male,20,monolingual
s316,female,19,monolingual
s320,NA,20,monolingual
s324,female,21,monolingual
s328,male,20,monolingual
s332,male,23,bilingual
s336,male,20,monolingual
s340,male,18,monolingual
s344,male,20,bilingual
s348,nonbinary,18,monolingual
s352,male,23,monolingual
s356,male,18,monolingual
s360,male,20,monolingual
s364,male,20,monolingual
s368,female,20,monolingual
s372,female,20,bilingual
